317771,cw_2578,2012,1,,2012-02-28,http://www.sec.gov/Archives/edgar/data/317771/0001193125-12-085797.txt,http://www.sec.gov/Archives/edgar/data/317771/000119312512085797/d269957dex21.htm,1
317771,cw_2578,2013,1,,2013-02-22,http://www.sec.gov/Archives/edgar/data/317771/0001193125-13-071676.txt,http://www.sec.gov/Archives/edgar/data/317771/000119312513071676/d466673dex21.htm,1
1326579,cw_45407,2007,1,,2007-03-22,http://www.sec.gov/Archives/edgar/data/1326579/0001193125-07-061778.txt,http://www.sec.gov/Archives/edgar/data/1326579/000119312507061778/dex211.htm,0
1368007,cw_45407,2007,1,,2007-03-22,http://www.sec.gov/Archives/edgar/data/1368007/0001193125-07-061810.txt,,1
1368007,cw_45407,2007,2,,2007-05-01,http://www.sec.gov/Archives/edgar/data/1368007/0001193125-07-097970.txt,http://www.sec.gov/Archives/edgar/data/1368007/000119312507097970/dex211.htm,1
1368007,cw_45407,2008,1,20071231,2008-03-25,http://www.sec.gov/Archives/edgar/data/1368007/0001193125-08-064701.txt,http://www.sec.gov/Archives/edgar/data/1368007/000119312508064701/dex211.htm,1
1368007,cw_45407,2009,1,,2009-02-27,http://www.sec.gov/Archives/edgar/data/1368007/0001193125-09-041093.txt,http://www.sec.gov/Archives/edgar/data/1368007/000119312509041093/dex21.htm,1
1368007,cw_45407,2010,1,,2010-03-01,http://www.sec.gov/Archives/edgar/data/1368007/0000950123-10-018524.txt,http://www.sec.gov/Archives/edgar/data/1368007/000095012310018524/y80412exv21.htm,1
1368007,cw_45407,2011,1,,2011-02-28,http://www.sec.gov/Archives/edgar/data/1368007/0000950123-11-019827.txt,http://www.sec.gov/Archives/edgar/data/1368007/000095012311019827/y86275exv21.htm,1
1368007,cw_45407,2012,1,,2012-02-29,http://www.sec.gov/Archives/edgar/data/1368007/0001193125-12-086538.txt,http://www.sec.gov/Archives/edgar/data/1368007/000119312512086538/d275617dex21.htm,1
1368007,cw_45407,2013,1,,2013-02-26,http://www.sec.gov/Archives/edgar/data/1368007/0001368007-13-000005.txt,http://www.sec.gov/Archives/edgar/data/1368007/000136800713000005/nyx-20121231x10kexx21.htm,1
310569,cw_2348,2003,1,,2003-03-26,http://www.sec.gov/Archives/edgar/data/310569/0001068800-03-000226.txt,http://www.sec.gov/Archives/edgar/data/310569/000106880003000226/exh21.txt,1
310569,cw_2348,2003,3,,2003-07-28,http://www.sec.gov/Archives/edgar/data/310569/0001068800-03-000480.txt,,1
310569,cw_2348,2003,3,,2003-09-29,http://www.sec.gov/Archives/edgar/data/310569/0001068800-03-000579.txt,,1
310569,cw_2348,2004,1,,2004-02-23,http://www.sec.gov/Archives/edgar/data/310569/0001068800-04-000142.txt,,1
310569,cw_2348,2004,1,,2004-03-11,http://www.sec.gov/Archives/edgar/data/310569/0001068800-04-000195.txt,http://www.sec.gov/Archives/edgar/data/310569/000106880004000195/exh21.txt,1
310569,cw_2348,2004,3,,2004-07-27,http://www.sec.gov/Archives/edgar/data/310569/0001068800-04-000453.txt,,1
310569,cw_2348,2005,1,,2005-03-10,http://www.sec.gov/Archives/edgar/data/310569/0001068800-05-000163.txt,http://www.sec.gov/Archives/edgar/data/310569/000106880005000163/ex21.txt,1
310569,cw_2348,2006,1,,2006-03-09,http://www.sec.gov/Archives/edgar/data/310569/0001068800-06-000185.txt,http://www.sec.gov/Archives/edgar/data/310569/000106880006000185/ex21.htm,1
310569,cw_2348,2006,2,,2006-05-26,http://www.sec.gov/Archives/edgar/data/310569/0001068800-06-000449.txt,,1
310569,cw_2348,2007,1,,2007-01-11,http://www.sec.gov/Archives/edgar/data/310569/0001068800-07-000152.txt,,1
310569,cw_2348,2007,1,,2007-03-01,http://www.sec.gov/Archives/edgar/data/310569/0001068800-07-000566.txt,http://www.sec.gov/Archives/edgar/data/310569/000106880007000566/ex21.htm,1
